attempt,shard,cell,stage,terminal_state,usage_available,input_tokens,cached_input_tokens,output_tokens,reasoning_output_subset,total_tokens,api_equivalent_usd,uncached_sensitivity_usd,events_sha256
original,r4-s0,d4369214a56cc8465a8efdce,0,completed,True,2690,2048,3556,3159,6246,0.0166371000,0.0180195000,6bdd2b4113733e15297462ab34c5431937a45fc7c9571e63080c1d7cd1950bdf
original,r4-s0,ca244f6e5b530f4ef818287d,0,completed,True,2686,2048,960,516,3646,0.0049521000,0.0063345000,b691b4088e5715a26fd6a624d8cdd0140da35a0dbad3c937b96bb57ad00b4eb0
original,r4-s0,595799b05b7159170e9d2bee,0,completed,True,2609,2048,1046,516,3655,0.0052813500,0.0066637500,c7ec4f4fed12aebfe2ef792883db66e65ff0eb4445409b06de39fa31823d9f9c
original,r4-s0,595799b05b7159170e9d2bee,1,completed,True,3143,2048,1320,1034,4463,0.0069148500,0.0082972500,bdb788f197780950d8956cdd08f8c9a4134a5bc2d99d8e7e00fda57666fe09c4
original,r4-s0,595799b05b7159170e9d2bee,2,completed,True,3485,2048,3495,3105,6980,0.0169588500,0.0183412500,5fb421c61434c7ec6ff2dc8b5d57385515c6742353094aadc95d6d25224bb0eb
original,r4-s0,43f4ce54361637e56b5e71fd,0,completed,True,2646,2048,1126,695,3772,0.0056691000,0.0070515000,b9b73f65ba9026d609e2596a6785d260bb20ad2f8f2685427833eb1bf56d2d9f
original,r4-s0,ba4b69723f9f98e6e0427e33,0,completed,True,2607,2048,1708,1013,4315,0.0082588500,0.0096412500,6225ecbf9237ab5f6c77cb9f8d82b5e03999763803ce507d66d071312650ac16
original,r4-s0,ba4b69723f9f98e6e0427e33,1,completed,True,3307,2048,2119,1798,5426,0.0106333500,0.0120157500,8f2bceecba8cb315ff795f1948b4ede6f9b14656aa315ba192e1d84712fb2160
original,r4-s0,ba4b69723f9f98e6e0427e33,2,completed,True,3684,2048,2477,2097,6161,0.0125271000,0.0139095000,fb92cfeef2265d5fc53abbbdf3acd05ca054cd68af062706ccc5952d39dd1ede
original,r4-s0,a448d85cb7e297fa96d748b7,0,completed,True,2726,2048,1084,89,3810,0.0055401000,0.0069225000,c7894cfc0648a645b3284bc34175c10ecf7929391e5fd5a286e1976fff426f5d
original,r4-s0,a448d85cb7e297fa96d748b7,1,completed,True,3725,2048,889,741,4614,0.0054118500,0.0067942500,3a94312c669314b7eece2113170314e2926d0f47286366ba450e80c6ef36614e
original,r4-s0,a448d85cb7e297fa96d748b7,2,completed,True,3929,2048,1411,1248,5340,0.0079138500,0.0092962500,d23c53cef12d12343cfc1bb5b9ae38e8490c5b72d4c366a9730fd35f39eef71a
original,r4-s0,c4268faa627bc578df9fccff,0,completed,True,2763,2048,594,348,3357,0.0033628500,0.0047452500,0b700261bfb0863adc37239bfac1a149c866fcc87c411322331a6741a210e396
original,r4-s0,5c782ec9b3ebbecd7a9de835,0,completed,True,2807,2048,1317,1034,4124,0.0066493500,0.0080317500,fe411fcff34e3de3e490f114b0f2c4582844c78c39d1cdb82be6dee63e6cedd8
original,r4-s0,0cb3e30214413d701d529216,0,completed,True,2803,2048,1079,933,3882,0.0055753500,0.0069577500,63249cee6d6c8ecc0d28d5b9b968b93188aa698cb3fe429d0e0aaed995469e6b
original,r4-s0,fc150fa72e5aa91469321d43,0,completed,True,2724,2048,920,456,3644,0.0048006000,0.0061830000,9bc4dca4d196c5150e63c404afb6957fdb6256d8c06fd91f39b67ff3e3c1f820
original,r4-s0,fc150fa72e5aa91469321d43,1,completed,True,3193,2048,304,180,3497,0.0023803500,0.0037627500,e1aabab77b98a77452e1109abca4c962c44030a9555827a63acb6e53b4c43f51
original,r4-s0,fc150fa72e5aa91469321d43,2,completed,True,3373,2048,797,651,4170,0.0047338500,0.0061162500,84c69affb54654ebb99e6b1eae85345a7b3ed3d71bcabc37eea936d9a1517bb9
original,r4-s0,fefc450c15b67b43ce367fe1,0,completed,True,2562,2048,1089,357,3651,0.0054396000,0.0068220000,58572792cc54ea791a49b98d0b0c6cb1c8e4e839fcb99d52c5e790f3b56e4baf
original,r4-s0,fefc450c15b67b43ce367fe1,1,completed,True,3298,2048,2040,1523,5338,0.0102711000,0.0116535000,c5d2aa8309e2b21a8df053335a3d1bd2508afeb5a17843ecbd1e91cf1b85e703
original,r4-s0,fefc450c15b67b43ce367fe1,2,completed,True,3871,2048,1782,1243,5653,0.0095398500,0.0109222500,f726c4a4cfd4ab58fac33ec1c60a105a2e58e19fdddb4592151a4dca36ed3278
original,r4-s0,24873bebd57d2dfb5a22489f,0,completed,True,2599,2048,2034,1754,4633,0.0097198500,0.0111022500,3c130b76c6bdc1e94283f8e626306d93aac7e01de626794b07d7f93c1de1bfc6
original,r4-s0,28ed42d5ce4ef02b7f70eb6f,0,completed,True,2560,2048,1053,61,3613,0.0052761000,0.0066585000,d3ef16dc84bc8e2b0f2e394a8821681e56a311dab32a6869c15174280080fbca
original,r4-s0,28ed42d5ce4ef02b7f70eb6f,1,completed,True,3557,2048,1842,1552,5399,0.0095743500,0.0109567500,3ad7b00675bca5a1be8bcc91e6a0a40e4cdd319605c31c67141d96cde78896cf
original,r4-s0,28ed42d5ce4ef02b7f70eb6f,2,completed,True,3904,2048,2277,2006,6181,0.0117921000,0.0131745000,b00cafb0ee1591f7e8f5f2cf1f5f504e31dc683b51d7a0eb12840daf4f7fafa2
original,r4-s0,98c647a82edfc909a8ae4450,0,completed,True,2643,2048,4366,4028,7009,0.0202468500,0.0216292500,18620a6cd15b02e36855380c2b70b4abbafa92949fb7ebe39803a593558a059b
original,r4-s0,4c33eef2d5280219ef385e98,0,completed,True,2639,2048,2236,1938,4875,0.0106588500,0.0120412500,10e37c170c178f867d818c50cac6eb8a93285318f4446d03dbe44a6609f35f79
original,r4-s0,85737fd3e524210d4820aafb,0,completed,True,2624,2048,2438,1636,5062,0.0115566000,0.0129390000,819551245a12ccfd16f2446c1381a9d82f72d85988bcc4c333f861c1549dcdc7
original,r4-s0,85737fd3e524210d4820aafb,1,completed,True,3430,2048,754,516,4184,0.0045831000,0.0059655000,3d9fa96c15d193578fa9e2bf2250749c9f1bb7bc5b5eb44b6a25a5fac8a12af2
original,r4-s0,85737fd3e524210d4820aafb,2,completed,True,3724,2048,1670,1432,5394,0.0089256000,0.0103080000,384caa881967d4413cfa470d0b9f105159846e8dd3c9b7fc2d2abd1ac0e7884e
original,r4-s0,6bff4041d9a3250aae7b5b79,0,completed,True,2622,2048,2152,1380,4774,0.0102681000,0.0116505000,ed571ce3908ca50e90a257df3f6738e040e39a82300617c7c6f2133cf3ababfe
original,r4-s0,6bff4041d9a3250aae7b5b79,1,completed,True,3399,2048,1903,1725,5302,0.0097303500,0.0111127500,a9b7984b6309087f9be9bf8ea975290ca53cd9907b6bbbcf8cf7d7e17dce0704
original,r4-s0,6bff4041d9a3250aae7b5b79,2,completed,True,3633,2048,1273,1091,4906,0.0070708500,0.0084532500,34107aa16d3d2dea76831fecce6156f1034136c516fbdfbcbf25fb378d6098f1
original,r4-s0,8de4ce22b3ba9ba8bc6d66e2,0,completed,True,2705,2048,3062,2760,5767,0.0144253500,0.0158077500,eca7636ff85fd4bb8cdb81d5d4e4540b04d623977cfecc29dba38433abcdd93d
original,r4-s0,66709b4421cbe7fca6cf8f27,0,completed,True,2701,2048,2413,2190,5114,0.0115018500,0.0128842500,979f9f9c5df51579475b4a8ee2a955ee8af02f18929f038ba676faf299f5af5d
original,r4-s0,9110349047700e72bd6fb968,0,completed,True,2661,2048,1252,1034,3913,0.0062473500,0.0076297500,a5a1e56a76c45e630c872dd71d3a01017494d441e54119205b3e2836ca94de57
original,r4-s0,b3afb9ec9595bb36fc6ea108,0,completed,True,2648,2048,2522,1552,5170,0.0119526000,0.0133350000,639d996d370a27b42d3cdfb6f99e8549011ad289fd32018bd27fe34527a9e8cc
original,r4-s0,b3afb9ec9595bb36fc6ea108,1,completed,True,3622,2048,1511,1034,5133,0.0081336000,0.0095160000,7a6ef562b4e8626951ca5d6b167cd3dc5599e87e7b4f0d626b5b0d1e7e8be04f
original,r4-s0,b3afb9ec9595bb36fc6ea108,2,completed,True,4155,2048,1229,777,5384,0.0072643500,0.0086467500,737033b9e1d8b4310a9b6a8676fb2690ed4aa678a8d204669b382d6f98ee8888
original,r4-s0,c5f727edd7de7cde653c54c3,0,completed,True,2685,2048,2164,1940,4849,0.0103693500,0.0117517500,57008b3afe6f58ad53608a7c7c4f88d500ae3b9f250b81a95524e7af57368104
original,r4-s0,8d5d98b9c16879cbe1184314,0,completed,True,2729,2048,2249,1883,4978,0.0107848500,0.0121672500,3e2d4ba7f9738f8a1cae62ad380ac7033e53c55a8a65bbf51fd803ec61683375
original,r4-s0,672e23ae6b29d5f4a581528d,0,completed,True,2646,2048,1599,990,4245,0.0077976000,0.0091800000,4cddb298ba43713a9a91152a86fb275b3fb3c5bb97eb81f4578b37d591786529
original,r4-s0,672e23ae6b29d5f4a581528d,1,completed,True,3260,2048,607,350,3867,0.0037941000,0.0051765000,4af3b3bde657932c08f0c14203dc2efb9657f4b5b07052a897b13dc72ef86f11
original,r4-s0,672e23ae6b29d5f4a581528d,2,completed,True,3573,2048,438,177,4011,0.0032683500,0.0046507500,481fefd5d29bf43905de253bcb25a0118c4a2b18cd8d4678643b6fba3980a8ac
original,r4-s0,787d0a3f39338d12dd935880,0,completed,True,2725,2048,1267,1034,3992,0.0063628500,0.0077452500,aed9441b37fc8fd75d75a4c228b1e0a5cf984f5453a86f4672cbf04b87de5aa1
original,r4-s0,d53f299efc7d2541a56b466e,0,completed,True,2695,2048,497,200,3192,0.0028753500,0.0042577500,24f3c942742f7be5d8fa315d5f829fba9223c79660e12dc82d7b7eb2492b3cab
original,r4-s0,15920445b5815dc78a71d985,0,completed,True,2739,2048,3225,2479,5964,0.0151843500,0.0165667500,4855c67c99cb9a14fb6ce240ac4830a1fc99666a2c07c56177a88c56375be55b
original,r4-s0,47f83c225f3f1cad035b56f5,0,completed,True,2656,2048,1094,84,3750,0.0055326000,0.0069150000,751596a1e7d5847790f439c00e9a82fe4bbdc69b43028e2c62a0949a1b1f82ec
original,r4-s0,47f83c225f3f1cad035b56f5,1,completed,True,3672,2048,2066,1424,5738,0.0106686000,0.0120510000,5e435c7c506957e2e4045fc0d0e6cbfa0359adb2a3d299473c54ec69549e0529
original,r4-s0,47f83c225f3f1cad035b56f5,2,completed,True,4370,2048,3876,3216,8246,0.0193371000,0.0207195000,ca7408e734ee913648772a9282e4b0dd1b99c53946e0739de5960a867670b5fe
original,r4-s0,d86b850ebe1f50047eb9d2c7,0,completed,True,2735,2048,993,516,3728,0.0051373500,0.0065197500,d03a9cc69d7b7c328e244d69e1d5e96875ca168aa4fea8b1458193235f063fc1
original,r4-s0,79bebfc75eff1c9f5734e365,0,completed,True,2658,2048,1133,516,3791,0.0057096000,0.0070920000,ff301dfacbca1ca934f716ebecbebf6c4d18d5eae3610800ecdfe592626b620b
original,r4-s0,79bebfc75eff1c9f5734e365,1,completed,True,3280,2048,2369,1716,5649,0.0117381000,0.0131205000,ec8e78cfad63c420b9afbc87a7d4d85398c1290d85bea1fa8e7de47025c14060
original,r4-s0,79bebfc75eff1c9f5734e365,2,completed,True,3989,2048,2893,2275,6882,0.0146278500,0.0160102500,e0c94fb1df6941b205de3c2dc86c18085d5a1b582c4ec6e3d2275c8fff10e1e5
original,r4-s0,de6b39a2c9169dd9b98dc88c,0,completed,True,2649,2048,1847,1388,4496,0.0089158500,0.0102982500,e800860becb204d86fc5e5867619ef210fa204767fb7d4a7e27a55fc11e557ba
original,r4-s0,a525db68ef97efdf1e5b4769,0,completed,True,2609,2048,675,516,3284,0.0036118500,0.0049942500,84e99eda942ac17b4af85b947696917c554f80e93b68e674ea53b745e9e1d188
original,r4-s0,753c6489a427de6cb91dd89f,0,completed,True,2572,2048,1172,516,3744,0.0058206000,0.0072030000,137e311d854994afb48d28f26446fde1cf79e001804405b5cf7a48aa135906b2
original,r4-s0,753c6489a427de6cb91dd89f,1,completed,True,3232,2048,668,505,3900,0.0040476000,0.0054300000,dc86c85d82c03df2efa7a701ba247a43d5ff392650edbf867b1a8b08590bd38d
original,r4-s0,753c6489a427de6cb91dd89f,2,completed,True,3451,2048,683,516,4134,0.0042793500,0.0056617500,7b7ffa1aae51e80793ff3ddda67b5b5677def7dd86507450024d146614538690
original,r4-s0,6d6b7b13cd6d5396a4ab986d,0,completed,True,2570,2048,972,516,3542,0.0049191000,0.0063015000,96b8dac444913502d709ca3c84f5b404d290820f7d929d0898700df4bd19ae3b
original,r4-s0,6d6b7b13cd6d5396a4ab986d,1,completed,True,3031,2048,2190,1825,5221,0.0107458500,0.0121282500,8e559b6f2a5a3284968860c6bc19631a562edf3e1997da0ce587640fcf1a2ab6
original,r4-s0,6d6b7b13cd6d5396a4ab986d,2,completed,True,3452,2048,3470,3106,6922,0.0168216000,0.0182040000,06350620f2f3d91ca6897dabd20d5a7f42f9c79ef14961d2a2a7e953327862da
original,r4-s0,7fda7debfc130ad5f0cac2eb,0,completed,True,2653,2048,2173,1878,4826,0.0103858500,0.0117682500,e981682edf6f1da026d90c70a39af0a8ede80f7197c06231fce4b03967ae7263
original,r4-s0,b89a4c3796de941a368ba9ae,0,completed,True,2639,2048,931,80,3570,0.0047863500,0.0061687500,e8950eee473d06397387c0df659cde19bb85539ddde9e216b9fc221c7c961c5d
original,r4-s0,b89a4c3796de941a368ba9ae,1,completed,True,3494,2048,1647,1309,5141,0.0086496000,0.0100320000,0d9ceb603322448de2b9cc2f5b3d1928b23f729402b28bbc20ec05aaf11d7319
original,r4-s0,b89a4c3796de941a368ba9ae,2,completed,True,3888,0,2888,2466,6776,0.0159120000,0.0159120000,2af602e7a01e11164679445a5fb9f34a4ced79e1ca66ce09588d98811364f194
original,r4-s0,c1c93972a83fd2beaeeffa90,0,completed,True,2676,2048,899,417,3575,0.0046701000,0.0060525000,4035b2fbd79edcd1425a35642b7f9494986d4cf34cb4fa709497c394222a6eb7
original,r4-s0,6a7accce5bf93b420ee8d317,0,completed,True,2716,2048,2210,1817,4926,0.0105996000,0.0119820000,e0abd185d8443369fda4fe9075253251ef1aac22ab893d21bfd048358c55d0bd
original,r4-s0,73aeff0ed15dc85ab854f0f1,0,completed,True,2720,2048,2407,1989,5127,0.0114891000,0.0128715000,6cae7df0a74570b65f26b11a4d28a99ccade40c77479fdfea7d1d50013daa76b
original,r4-s0,2594bac72b99407c1bec1d97,0,completed,True,2637,2048,1048,390,3685,0.0053113500,0.0066937500,ce8fa075f0d54b48544b0ab0d9f4c355e9106de1a89343ecf915d6a5b3eb3b1b
original,r4-s0,2594bac72b99407c1bec1d97,1,completed,True,3300,2048,697,317,3997,0.0042291000,0.0056115000,21e4dabc2e5d3b8ef9ca4cda324c7d080d557848a24222199ad0592d9939317d
original,r4-s0,2594bac72b99407c1bec1d97,2,completed,True,3736,0,1192,826,4928,0.0081660000,0.0081660000,bd49deee049c6e4bd9967fd24c8b79ca9f4c88aa076d7cd46e855bf27d40ac4b
original,r4-s0,fcd1e72ca68e41712db0d36e,0,completed,True,2621,2048,3951,3393,6572,0.0183628500,0.0197452500,4e5ab37feb2dcf1b9d1c3398fe8889a872d28b149879fa863bcf185dd002dccc
original,r4-s0,84ea0d7e272898fff2d968a8,0,completed,True,2581,2048,4339,3284,6920,0.0200788500,0.0214612500,390c920260a6915accb5e3072ed229cde011cef882407b4c7a2fe522e59b4826
original,r4-s0,709568045afe16cab414848e,0,completed,True,2544,2048,1779,884,4323,0.0085311000,0.0099135000,61c088f3a9ab4f4195e56f23857d642e45affda198f035a5c34e2ee5a1aa3622
original,r4-s0,709568045afe16cab414848e,1,completed,True,3443,2048,3513,2895,6956,0.0170083500,0.0183907500,7690cc971164f8e5f4b170f111eaa536b07c897d4b776d5740505c0098b897b9
original,r4-s0,709568045afe16cab414848e,2,completed,True,4117,2048,2532,1888,6649,0.0130993500,0.0144817500,b2d8a9dfc9133f0dc0186463ba3b59f33811025e4e42b06c4ef7e6d50ebdbe51
original,r4-s0,e83c591b6ceed567ea8cc0f4,0,completed,True,2625,2048,9455,8627,12080,0.0431338500,0.0445162500,c44c53f6dae2d624920d9c6f8a00fff734b40fe949d0415234b853ccb1b872bb
original,r4-s0,3359c48ee4a9f5666a9cfc52,0,completed,True,2542,2048,1030,99,3572,0.0051591000,0.0065415000,824cfcd0e0203a951cad37a00016817ffbbcc08e9534f2306d9fedd665cc72be
original,r4-s0,3359c48ee4a9f5666a9cfc52,1,completed,True,3478,2048,4634,3879,8112,0.0220791000,0.0234615000,30dbd7435f6b7a7a0c5cfedca8961ce99f1a1f754c135027383ee47ffd1f265e
original,r4-s0,3359c48ee4a9f5666a9cfc52,2,completed,True,4289,2048,5440,4608,9729,0.0263143500,0.0276967500,b543dfa8b754daef2682f397cc138aabecbf8a09ae90f449775560a24f58b707
original,r4-s0,a90907b332b65f2db59dcd93,0,completed,True,2548,2048,2445,1390,4993,0.0115311000,0.0129135000,cd4f2007b946041ce37e6d05a6bf304986c649064cf6e056128a4394419e1007
original,r4-s0,a90907b332b65f2db59dcd93,1,completed,True,3608,2048,2327,1552,5935,0.0117951000,0.0131775000,b654c5938cae3465f0d1fd2737ac82e1dede2d47e9c36b32fba6c0c927233ae5
original,r4-s0,a90907b332b65f2db59dcd93,2,completed,True,4439,2048,3573,2817,8012,0.0180253500,0.0194077500,c7f67db04770f2958584544550e0b02014dda758bb09a6e33584042f820877bc
original,r4-s0,e4ebcacc94c82a678f06d414,0,completed,True,2550,2048,1219,134,3769,0.0060156000,0.0073980000,fd25155a34565332f8b5bb982ffffa2d11c8da8537e910799ad1a0cee6454bfa
original,r4-s0,e4ebcacc94c82a678f06d414,1,completed,True,3639,2048,2533,1998,6172,0.0127453500,0.0141277500,ff8f67925dfbd7de6004a29945a5e567bb98b1c99fdf4c2caada851a33351240
original,r4-s0,e4ebcacc94c82a678f06d414,2,completed,True,4230,2048,4543,3852,8773,0.0222336000,0.0236160000,d59045ec74a13931a75a91687302dde4da86daef6511a07adbf151346a1b3a48
original,r4-s0,85dd730bf323d24f3fc4c788,0,completed,True,2631,2048,8307,7401,10938,0.0379723500,0.0393547500,0e3fa044fbbd2881d68d29d6d23863468d7be079ccfa9de77f979624694132f7
original,r4-s0,fdf085b4a00fb75be329c085,0,completed,True,2587,2048,3542,3036,6129,0.0164968500,0.0178792500,91475202b0542b40689828953a0666c48035abf7506618d26208c31c44d54eae
original,r4-s0,b0938ff190749b1c825cf139,0,completed,True,2627,2048,3359,2516,5986,0.0157033500,0.0170857500,dd81c35d4c9d40010a90221d540b1d9aa9955201dbdfdf4b3c5189670cde01ab
original,r4-s0,f9db87fc44eb0e8d31e28357,0,completed,True,2606,2048,2314,2017,4920,0.0109851000,0.0123675000,717ea4a2c3aa83725a379a6c1a560f040bb3e71af19067a62533de9d7d25abab
original,r4-s0,67f582731a9dbccb1732cfac,0,completed,True,2646,2048,3090,2669,5736,0.0145071000,0.0158895000,6c2a3661cab00f6497d6396594603a2a6779990fc80f88822a7cd280c8284688
original,r4-s0,9ebdc7c75719fefc2d4c1d16,0,completed,True,2650,2048,1643,1254,4293,0.0079986000,0.0093810000,ce0475afe647a6fef678f0cce4d7da616c51a974baecd7984af03c6831d37f40
original,r4-s0,51a0e7ce72c3c40582fb01c4,0,completed,True,2569,2048,2104,1552,4673,0.0100123500,0.0113947500,ad87a94d84d5b6067c360657132cea6456070364ffb27287784e272c2f2c91e0
original,r4-s0,51a0e7ce72c3c40582fb01c4,1,completed,True,3125,2048,3081,2737,6206,0.0148258500,0.0162082500,671b9bc1222b0c7a085b99ebf75a38b243b809c4215708cea24fed35a01b3497
original,r4-s0,51a0e7ce72c3c40582fb01c4,2,completed,True,3525,2048,6808,6476,10333,0.0318973500,0.0332797500,bf58b9d50c2f424289b46c0d4deb1bf7d064cf94d390f4b987055f63ff7f71e4
original,r4-s0,1ab457beb608abb03f17572f,0,completed,True,2567,2048,1153,71,3720,0.0057313500,0.0071137500,0dd9218bd0e950aa569de2dc58882dcea0fd22b588c7f660cd90b3378fd452ef
original,r4-s0,1ab457beb608abb03f17572f,1,completed,True,3654,2048,730,516,4384,0.0046431000,0.0060255000,5b17acf1191f8413849ff62857a46de29307edb7c02f8eaca46b059e3954d002
original,r4-s0,1ab457beb608abb03f17572f,2,completed,True,3924,2048,2708,2444,6632,0.0137466000,0.0151290000,f1a9de70fc149379625c1a7bd428386a0ca512546d1b7587ee8b167fe817ebf5
original,r4-s0,8a6ef8255fb5f9cbe57a5805,0,completed,True,2694,2048,1564,994,4258,0.0076761000,0.0090585000,b48cd828b07f7e4420bd6ff42f89224d1774caf9d588cbca3fd1af4697a1b0a8
original,r4-s0,db558e0544171b7919a4ad15,0,completed,True,2654,2048,978,516,3632,0.0050091000,0.0063915000,4bf52e8a6d4b6048ea06694088cf7f558f1330b750b654949365d1a710e9fb16
original,r4-s0,404280b70398ddd6144794f2,0,completed,True,2615,2048,1104,516,3719,0.0055468500,0.0069292500,c162728967ad7e0390cb0336975887e2739ef510b09403bf268351cb95351fca
original,r4-s0,404280b70398ddd6144794f2,1,completed,True,3208,2048,1781,1490,4989,0.0090381000,0.0104205000,ad2755fc025bc01ff44bc68dce0f7beaccfe9647cf314cebfb099472a7a9f78a
original,r4-s0,404280b70398ddd6144794f2,2,completed,True,3555,2048,1250,977,4805,0.0069088500,0.0082912500,ecb724c4364ea93dff4a5234ea2088509a3fb561069e15fa7837ef842f645b12
original,r4-s0,ecda1e8b52d0f5f5717526a3,0,completed,True,2698,2048,2013,1483,4711,0.0096996000,0.0110820000,aa78db72b1848f1c9485efa51eb959483d29ed1aace09eb3bc55e151268873ea
original,r4-s0,293e8cd06c420a6a03856e17,0,completed,True,2617,2048,1323,516,3940,0.0065338500,0.0079162500,438df4cc297d57fa015216b06b5dac43de10b4eeeda92d07c81a5ca0cb09c563
original,r4-s0,293e8cd06c420a6a03856e17,1,completed,True,3428,0,1619,1152,5047,0.0098565000,0.0098565000,8448cc5d684f40a338991a308d7949f8edba8ec999c7ae20b4ab75d05c6fdf80
original,r4-s0,293e8cd06c420a6a03856e17,2,completed,True,3951,2048,996,516,4947,0.0060628500,0.0074452500,5f765f4227faa2e8f0c08678bf6b4336c4d9024fda91ecc066fd39b4ca6a9201
original,r4-s0,c952b6b2898a3425f4be81c9,0,completed,True,2620,2048,678,516,3298,0.0036336000,0.0050160000,d8ec9b1a9cb5ae28b641c517d316fc9f4861dc693b7df2c9d07b2af5aa950de4
original,r4-s0,c1dd139c6a3432056ba38dd8,0,completed,True,2664,2048,1413,1141,4077,0.0069741000,0.0083565000,7b995863fed9d9a235b276461e8a90249562f392e93b00665794caaafb0cceb6
original,r4-s0,7bd3727bae829332a2bca62d,0,completed,True,2660,2048,1768,1527,4428,0.0085686000,0.0099510000,74fc477212964b301cc5413603895784ba257884b3a169aeded89ba2589cea6d
original,r4-s0,f43366b41b715b7d38f5b4e6,0,completed,True,2583,2048,1310,516,3893,0.0064498500,0.0078322500,eb579ae4c15cd72d52ee978685c483a95c1cd97f3f363ee10b0647695b209b78
original,r4-s0,f43366b41b715b7d38f5b4e6,1,completed,True,3635,2048,309,169,3944,0.0027343500,0.0041167500,5d59b4b9f2a817869bcb3de684165e367ad13623874253000c08333fe4b390ee
original,r4-s0,f43366b41b715b7d38f5b4e6,2,completed,True,3831,2560,327,187,4158,0.0026167500,0.0043447500,27850ca9798572af21195f7926bae34734e7eec98f5d576c09b55de59a63527c
original,r4-s0,ae04cb49d7fc5df841feb7c5,0,completed,True,2581,2048,1072,173,3653,0.0053773500,0.0067597500,b60f7cab1e86cdc2895b7fa7a7df374d74d4feae6c4713b0216545ae00e9f536
original,r4-s0,ae04cb49d7fc5df841feb7c5,1,completed,True,3739,2048,356,233,4095,0.0030238500,0.0044062500,88cf7a3933338b4a3a46167062351fd29bc174b5c137321687f48bad783955cb
original,r4-s0,ae04cb49d7fc5df841feb7c5,2,completed,True,3918,2560,1119,990,5037,0.0062460000,0.0079740000,eb8c3f89079191096d6c119bc04f448517eb148a7322b899428348f157ad3c04
original,r4-s0,b0f5ad20ec90673726a82b74,0,completed,True,2957,2048,840,516,3797,0.0046153500,0.0059977500,9aa277ba8c5e37c86aa24382080e947cfc9eec3b5a9f517d67ee6709218472b7
original,r4-s0,a9c45e55e174dc6a082f757f,0,completed,True,2878,2048,901,204,3779,0.0048306000,0.0062130000,23b6c49fdc4ee400e0d08dc1b35530dfd6d267feae3efb2f80779d55ed74117e
original,r4-s0,a9c45e55e174dc6a082f757f,1,completed,True,3580,2560,783,469,4363,0.0044805000,0.0062085000,065ba652b4ac4f0a081cbabcb79dc15b17996e6fcef3ba26290fa103dd012e89
original,r4-s0,a9c45e55e174dc6a082f757f,2,completed,True,3950,2048,1216,860,5166,0.0070521000,0.0084345000,4ea29b92ac5babd24d56206f3053a0d1fdb8b3b82e06122daf82722d9bc6f458
original,r4-s0,6bc1b77c2091f22dfc7447c5,0,completed,True,2961,2048,725,398,3686,0.0041008500,0.0054832500,89cdcd47cac47ed58b51e588934a4475fd5f1bc1368e5a57624f0dce78f6429a
original,r4-s0,34b891dde0144c5e7bcaae89,0,completed,True,2917,2048,427,169,3344,0.0027268500,0.0041092500,70d5ecd515072cfbe27c8549fa55c16a9ec6d5037e45bb6ad8f1dc3e2b6656e5
original,r4-s0,91d9cd4c7bbc721df7dedf0e,0,completed,True,2880,2048,813,115,3693,0.0044361000,0.0058185000,2ff1a1d6dbfaf5720a5a6af351d5b39dff5a8b09658803f27ba37dd3ad2f1de8
original,r4-s0,91d9cd4c7bbc721df7dedf0e,1,completed,True,3582,2560,532,224,4114,0.0033525000,0.0050805000,5178a9204f6f47fcd58f1c0a0153d3f55c97b9e4409ffca7a3d566089bc58cdd
original,r4-s0,91d9cd4c7bbc721df7dedf0e,2,completed,True,3946,2560,1304,948,5250,0.0070995000,0.0088275000,d00a5c0998cea1fa7191c6d02937089ad99840e86c2e1779235e99fe7a6ddd5c
